# Momentum        
#
# Time            	(momentum_x momentum_y momentum_z)	volume            
7.285             	(-1.0000000000e-04 1.3523027003e-20 0.0000000000e+00)	1.0000000000e-04
7.29              	(-1.0000000000e-04 1.4817346320e-20 0.0000000000e+00)	1.0000000000e-04
7.295             	(-1.0000000000e-04 1.3697226664e-20 0.0000000000e+00)	1.0000000000e-04
7.3               	(-1.0000000000e-04 1.3729615675e-20 0.0000000000e+00)	1.0000000000e-04
7.305             	(-1.0000000000e-04 1.2815206491e-20 0.0000000000e+00)	1.0000000000e-04
7.31              	(-1.0000000000e-04 1.3212804578e-20 0.0000000000e+00)	1.0000000000e-04
7.315             	(-1.0000000000e-04 1.3549159625e-20 0.0000000000e+00)	1.0000000000e-04
7.32              	(-1.0000000000e-04 1.1768060589e-20 0.0000000000e+00)	1.0000000000e-04
7.325             	(-1.0000000000e-04 1.0850951947e-20 0.0000000000e+00)	1.0000000000e-04
7.33              	(-1.0000000000e-04 1.1122079164e-20 0.0000000000e+00)	1.0000000000e-04
7.335             	(-1.0000000000e-04 1.5301884399e-20 0.0000000000e+00)	1.0000000000e-04
7.34              	(-1.0000000000e-04 1.5865050183e-20 0.0000000000e+00)	1.0000000000e-04
7.345             	(-1.0000000000e-04 1.7436167236e-20 0.0000000000e+00)	1.0000000000e-04
7.35              	(-1.0000000000e-04 1.2712282945e-20 0.0000000000e+00)	1.0000000000e-04
7.355             	(-1.0000000000e-04 1.3620293196e-20 0.0000000000e+00)	1.0000000000e-04
7.36              	(-1.0000000000e-04 1.6033118977e-20 0.0000000000e+00)	1.0000000000e-04
7.365             	(-1.0000000000e-04 1.0965863476e-20 0.0000000000e+00)	1.0000000000e-04
7.37              	(-1.0000000000e-04 1.3504643918e-20 0.0000000000e+00)	1.0000000000e-04
7.375             	(-1.0000000000e-04 1.0435013403e-20 0.0000000000e+00)	1.0000000000e-04
7.38              	(-1.0000000000e-04 1.1078503700e-20 0.0000000000e+00)	1.0000000000e-04
7.385             	(-1.0000000000e-04 1.0503015353e-20 0.0000000000e+00)	1.0000000000e-04
7.39              	(-1.0000000000e-04 1.4913017923e-20 0.0000000000e+00)	1.0000000000e-04
7.395             	(-1.0000000000e-04 1.4857547308e-20 0.0000000000e+00)	1.0000000000e-04
7.4               	(-1.0000000000e-04 1.3836832468e-20 0.0000000000e+00)	1.0000000000e-04
7.405             	(-1.0000000000e-04 1.1485924451e-20 0.0000000000e+00)	1.0000000000e-04
7.41              	(-1.0000000000e-04 1.6194992299e-20 0.0000000000e+00)	1.0000000000e-04
7.415             	(-1.0000000000e-04 1.4614611825e-20 0.0000000000e+00)	1.0000000000e-04
7.42              	(-1.0000000000e-04 1.3879678516e-20 0.0000000000e+00)	1.0000000000e-04
7.425             	(-1.0000000000e-04 1.1413301723e-20 0.0000000000e+00)	1.0000000000e-04
7.43              	(-1.0000000000e-04 1.5084775860e-20 0.0000000000e+00)	1.0000000000e-04
7.435             	(-1.0000000000e-04 1.3250922820e-20 0.0000000000e+00)	1.0000000000e-04
7.44              	(-1.0000000000e-04 1.1985865452e-20 0.0000000000e+00)	1.0000000000e-04
7.445             	(-1.0000000000e-04 1.2807941238e-20 0.0000000000e+00)	1.0000000000e-04
7.45              	(-1.0000000000e-04 1.1773162471e-20 0.0000000000e+00)	1.0000000000e-04
7.455             	(-1.0000000000e-04 1.2898668744e-20 0.0000000000e+00)	1.0000000000e-04
7.46              	(-1.0000000000e-04 1.2348764768e-20 0.0000000000e+00)	1.0000000000e-04
7.465             	(-1.0000000000e-04 1.0678138940e-20 0.0000000000e+00)	1.0000000000e-04
7.47              	(-1.0000000000e-04 9.5431399550e-21 0.0000000000e+00)	1.0000000000e-04
7.475             	(-1.0000000000e-04 1.1664755666e-20 0.0000000000e+00)	1.0000000000e-04
7.48              	(-1.0000000000e-04 1.1575592709e-20 0.0000000000e+00)	1.0000000000e-04
7.485             	(-1.0000000000e-04 1.5434598972e-20 0.0000000000e+00)	1.0000000000e-04
7.49              	(-1.0000000000e-04 1.2845153562e-20 0.0000000000e+00)	1.0000000000e-04
7.495             	(-1.0000000000e-04 1.2406116904e-20 0.0000000000e+00)	1.0000000000e-04
7.5               	(-1.0000000000e-04 1.2409960080e-20 0.0000000000e+00)	1.0000000000e-04
7.505             	(-1.0000000000e-04 -1.2808823062e-20 0.0000000000e+00)	1.0000000000e-04
7.51              	(-1.0000000000e-04 -2.3461166303e-21 0.0000000000e+00)	1.0000000000e-04
7.515             	(-1.0000000000e-04 -3.7260149527e-21 0.0000000000e+00)	1.0000000000e-04
7.52              	(-1.0000000000e-04 -3.4961404044e-21 0.0000000000e+00)	1.0000000000e-04
7.525             	(-1.0000000000e-04 -8.1990899577e-22 0.0000000000e+00)	1.0000000000e-04
7.53              	(-1.0000000000e-04 -7.3674392372e-22 0.0000000000e+00)	1.0000000000e-04
7.535             	(-1.0000000000e-04 -5.6285797431e-21 0.0000000000e+00)	1.0000000000e-04
7.54              	(-1.0000000000e-04 -2.1564434093e-21 0.0000000000e+00)	1.0000000000e-04
7.545             	(-1.0000000000e-04 -3.4847802057e-23 0.0000000000e+00)	1.0000000000e-04
7.55              	(-1.0000000000e-04 -6.8594330531e-22 0.0000000000e+00)	1.0000000000e-04
7.555             	(-1.0000000000e-04 -1.8325767667e-21 0.0000000000e+00)	1.0000000000e-04
7.56              	(-1.0000000000e-04 -3.0853610294e-23 0.0000000000e+00)	1.0000000000e-04
7.565             	(-1.0000000000e-04 -2.1414843651e-21 0.0000000000e+00)	1.0000000000e-04
7.57              	(-1.0000000000e-04 -5.3148720478e-22 0.0000000000e+00)	1.0000000000e-04
7.575             	(-1.0000000000e-04 -1.0559700924e-21 0.0000000000e+00)	1.0000000000e-04
7.58              	(-1.0000000000e-04 -1.9627931571e-21 0.0000000000e+00)	1.0000000000e-04
7.585             	(-1.0000000000e-04 2.5550726536e-21 0.0000000000e+00)	1.0000000000e-04
7.59              	(-1.0000000000e-04 -3.9598620754e-21 0.0000000000e+00)	1.0000000000e-04
7.595             	(-1.0000000000e-04 -5.0948976046e-21 0.0000000000e+00)	1.0000000000e-04
7.6               	(-1.0000000000e-04 8.0116223689e-22 0.0000000000e+00)	1.0000000000e-04
7.605             	(-1.0000000000e-04 -1.4606722520e-21 0.0000000000e+00)	1.0000000000e-04
7.61              	(-1.0000000000e-04 -6.6983289670e-22 0.0000000000e+00)	1.0000000000e-04
7.615             	(-1.0000000000e-04 -1.6362363425e-21 0.0000000000e+00)	1.0000000000e-04
7.62              	(-1.0000000000e-04 -1.5579105785e-21 0.0000000000e+00)	1.0000000000e-04
7.625             	(-1.0000000000e-04 1.9182737993e-21 0.0000000000e+00)	1.0000000000e-04
7.63              	(-1.0000000000e-04 -5.7714153968e-21 0.0000000000e+00)	1.0000000000e-04
7.635             	(-1.0000000000e-04 -5.5108369133e-21 0.0000000000e+00)	1.0000000000e-04
7.64              	(-1.0000000000e-04 2.2425414732e-21 0.0000000000e+00)	1.0000000000e-04
7.645             	(-1.0000000000e-04 3.8784456273e-21 0.0000000000e+00)	1.0000000000e-04
7.65              	(-1.0000000000e-04 -8.6637523315e-22 0.0000000000e+00)	1.0000000000e-04
7.655             	(-1.0000000000e-04 2.8317781770e-21 0.0000000000e+00)	1.0000000000e-04
7.66              	(-1.0000000000e-04 2.9069708555e-21 0.0000000000e+00)	1.0000000000e-04
7.665             	(-1.0000000000e-04 8.5109028401e-22 0.0000000000e+00)	1.0000000000e-04
7.67              	(-1.0000000000e-04 -9.8208160548e-22 0.0000000000e+00)	1.0000000000e-04
7.675             	(-1.0000000000e-04 -2.7145420355e-22 0.0000000000e+00)	1.0000000000e-04
7.68              	(-1.0000000000e-04 -8.4700107531e-22 0.0000000000e+00)	1.0000000000e-04
7.685             	(-1.0000000000e-04 4.7918932062e-22 0.0000000000e+00)	1.0000000000e-04
7.69              	(-1.0000000000e-04 4.9157861987e-22 0.0000000000e+00)	1.0000000000e-04
7.695             	(-1.0000000000e-04 -2.3113886642e-21 0.0000000000e+00)	1.0000000000e-04
7.7               	(-1.0000000000e-04 1.0390975289e-22 0.0000000000e+00)	1.0000000000e-04
7.705             	(-1.0000000000e-04 -3.7185892738e-21 0.0000000000e+00)	1.0000000000e-04
7.71              	(-1.0000000000e-04 2.0476645858e-21 0.0000000000e+00)	1.0000000000e-04
7.715             	(-1.0000000000e-04 2.2228284370e-21 0.0000000000e+00)	1.0000000000e-04
7.72              	(-1.0000000000e-04 -3.4474576863e-21 0.0000000000e+00)	1.0000000000e-04
7.725             	(-1.0000000000e-04 -7.9538400288e-22 0.0000000000e+00)	1.0000000000e-04
7.73              	(-1.0000000000e-04 -1.2991696684e-21 0.0000000000e+00)	1.0000000000e-04
7.735             	(-1.0000000000e-04 -1.9901878269e-21 0.0000000000e+00)	1.0000000000e-04
7.74              	(-1.0000000000e-04 6.0826729680e-22 0.0000000000e+00)	1.0000000000e-04
7.745             	(-1.0000000000e-04 -3.4222814668e-21 0.0000000000e+00)	1.0000000000e-04
7.75              	(-1.0000000000e-04 -8.9305491970e-22 0.0000000000e+00)	1.0000000000e-04
7.755             	(-1.0000000000e-04 2.9366845864e-22 0.0000000000e+00)	1.0000000000e-04
7.76              	(-1.0000000000e-04 -1.4480232014e-21 0.0000000000e+00)	1.0000000000e-04
7.765             	(-1.0000000000e-04 -4.9698652646e-21 0.0000000000e+00)	1.0000000000e-04
7.77              	(-1.0000000000e-04 -9.5949092973e-22 0.0000000000e+00)	1.0000000000e-04
7.775             	(-1.0000000000e-04 2.9088791912e-21 0.0000000000e+00)	1.0000000000e-04
7.78              	(-1.0000000000e-04 -6.2474031507e-22 0.0000000000e+00)	1.0000000000e-04
7.785             	(-1.0000000000e-04 3.6803005518e-21 0.0000000000e+00)	1.0000000000e-04
7.79              	(-1.0000000000e-04 -2.5340954998e-22 0.0000000000e+00)	1.0000000000e-04
7.795             	(-1.0000000000e-04 1.9127724769e-21 0.0000000000e+00)	1.0000000000e-04
7.8               	(-1.0000000000e-04 -5.9663809036e-22 0.0000000000e+00)	1.0000000000e-04
7.805             	(-1.0000000000e-04 -4.1360721069e-21 0.0000000000e+00)	1.0000000000e-04
7.81              	(-1.0000000000e-04 -6.5176306109e-22 0.0000000000e+00)	1.0000000000e-04
7.815             	(-1.0000000000e-04 -7.8684956373e-22 0.0000000000e+00)	1.0000000000e-04
7.82              	(-1.0000000000e-04 6.1133803701e-22 0.0000000000e+00)	1.0000000000e-04
7.825             	(-1.0000000000e-04 -2.9665005007e-21 0.0000000000e+00)	1.0000000000e-04
7.83              	(-1.0000000000e-04 -1.8257231880e-21 0.0000000000e+00)	1.0000000000e-04
7.835             	(-1.0000000000e-04 1.1875662655e-21 0.0000000000e+00)	1.0000000000e-04
7.84              	(-1.0000000000e-04 1.7592941876e-22 0.0000000000e+00)	1.0000000000e-04
7.845             	(-1.0000000000e-04 -6.4715119577e-22 0.0000000000e+00)	1.0000000000e-04
7.85              	(-1.0000000000e-04 -5.6012381138e-21 0.0000000000e+00)	1.0000000000e-04
7.855             	(-1.0000000000e-04 1.2121908881e-21 0.0000000000e+00)	1.0000000000e-04
7.86              	(-1.0000000000e-04 -9.6845764375e-23 0.0000000000e+00)	1.0000000000e-04
7.865             	(-1.0000000000e-04 -1.4343239770e-21 0.0000000000e+00)	1.0000000000e-04
7.87              	(-1.0000000000e-04 1.9463574953e-21 0.0000000000e+00)	1.0000000000e-04
7.875             	(-1.0000000000e-04 -9.8011337412e-22 0.0000000000e+00)	1.0000000000e-04
7.88              	(-1.0000000000e-04 -5.0050367631e-21 0.0000000000e+00)	1.0000000000e-04
7.885             	(-1.0000000000e-04 1.3946861447e-21 0.0000000000e+00)	1.0000000000e-04
7.89              	(-1.0000000000e-04 2.7156168945e-21 0.0000000000e+00)	1.0000000000e-04
7.895             	(-1.0000000000e-04 2.7879907540e-21 0.0000000000e+00)	1.0000000000e-04
7.9               	(-1.0000000000e-04 -1.6940642673e-21 0.0000000000e+00)	1.0000000000e-04
7.905             	(-1.0000000000e-04 -2.1689563548e-22 0.0000000000e+00)	1.0000000000e-04
7.91              	(-1.0000000000e-04 -1.6618106072e-21 0.0000000000e+00)	1.0000000000e-04
7.915             	(-1.0000000000e-04 -2.8050342498e-21 0.0000000000e+00)	1.0000000000e-04
7.92              	(-1.0000000000e-04 -1.1269640557e-21 0.0000000000e+00)	1.0000000000e-04
7.925             	(-1.0000000000e-04 6.5847830079e-22 0.0000000000e+00)	1.0000000000e-04
7.93              	(-1.0000000000e-04 1.1921138342e-21 0.0000000000e+00)	1.0000000000e-04
7.935             	(-1.0000000000e-04 -3.7131546740e-21 0.0000000000e+00)	1.0000000000e-04
7.94              	(-1.0000000000e-04 -2.4297696191e-21 0.0000000000e+00)	1.0000000000e-04
7.945             	(-1.0000000000e-04 -4.0587651096e-21 0.0000000000e+00)	1.0000000000e-04
7.95              	(-1.0000000000e-04 -3.5106336868e-21 0.0000000000e+00)	1.0000000000e-04
7.955             	(-1.0000000000e-04 2.1208435177e-21 0.0000000000e+00)	1.0000000000e-04
7.96              	(-1.0000000000e-04 -1.9135833605e-21 0.0000000000e+00)	1.0000000000e-04
7.965             	(-1.0000000000e-04 1.3078228788e-21 0.0000000000e+00)	1.0000000000e-04
7.97              	(-1.0000000000e-04 -5.0747699477e-21 0.0000000000e+00)	1.0000000000e-04
7.975             	(-1.0000000000e-04 5.5631924987e-22 0.0000000000e+00)	1.0000000000e-04
7.98              	(-1.0000000000e-04 1.2626054102e-21 0.0000000000e+00)	1.0000000000e-04
7.985             	(-1.0000000000e-04 -3.0688747734e-21 0.0000000000e+00)	1.0000000000e-04
7.99              	(-1.0000000000e-04 -3.4103197450e-22 0.0000000000e+00)	1.0000000000e-04
7.995             	(-1.0000000000e-04 -6.4070662844e-22 0.0000000000e+00)	1.0000000000e-04
8                 	(-1.0000000000e-04 -1.5164329352e-22 0.0000000000e+00)	1.0000000000e-04
8.005             	(-1.0000000000e-04 -1.7216377213e-21 0.0000000000e+00)	1.0000000000e-04
8.01              	(-1.0000000000e-04 2.2067885531e-21 0.0000000000e+00)	1.0000000000e-04
8.015             	(-1.0000000000e-04 -5.8956727133e-22 0.0000000000e+00)	1.0000000000e-04
8.02              	(-1.0000000000e-04 7.1002348548e-22 0.0000000000e+00)	1.0000000000e-04
8.025             	(-1.0000000000e-04 -2.1118467330e-21 0.0000000000e+00)	1.0000000000e-04
8.03              	(-1.0000000000e-04 1.5401799010e-21 0.0000000000e+00)	1.0000000000e-04
8.035             	(-1.0000000000e-04 4.2802306896e-21 0.0000000000e+00)	1.0000000000e-04
8.04              	(-1.0000000000e-04 1.6358654910e-21 0.0000000000e+00)	1.0000000000e-04
8.045             	(-1.0000000000e-04 7.7485553749e-22 0.0000000000e+00)	1.0000000000e-04
8.05              	(-1.0000000000e-04 -9.7056145668e-23 0.0000000000e+00)	1.0000000000e-04
8.055             	(-1.0000000000e-04 -8.3809614066e-23 0.0000000000e+00)	1.0000000000e-04
8.06              	(-1.0000000000e-04 -1.7556582186e-21 0.0000000000e+00)	1.0000000000e-04
8.065             	(-1.0000000000e-04 -2.0570180921e-21 0.0000000000e+00)	1.0000000000e-04
8.07              	(-1.0000000000e-04 2.8140531423e-21 0.0000000000e+00)	1.0000000000e-04
8.075             	(-1.0000000000e-04 3.6661898365e-21 0.0000000000e+00)	1.0000000000e-04
8.08              	(-1.0000000000e-04 -2.3505358926e-21 0.0000000000e+00)	1.0000000000e-04
8.085             	(-1.0000000000e-04 -1.3181276944e-21 0.0000000000e+00)	1.0000000000e-04
8.09              	(-1.0000000000e-04 -2.7360270788e-21 0.0000000000e+00)	1.0000000000e-04
8.095             	(-1.0000000000e-04 -6.9583239691e-22 0.0000000000e+00)	1.0000000000e-04
8.1               	(-1.0000000000e-04 -1.9522326240e-21 0.0000000000e+00)	1.0000000000e-04
8.105             	(-1.0000000000e-04 -5.7868895803e-22 0.0000000000e+00)	1.0000000000e-04
8.11              	(-1.0000000000e-04 7.8353776852e-22 0.0000000000e+00)	1.0000000000e-04
8.115             	(-1.0000000000e-04 6.0663782788e-22 0.0000000000e+00)	1.0000000000e-04
8.12              	(-1.0000000000e-04 -1.6637129194e-21 0.0000000000e+00)	1.0000000000e-04
8.125             	(-1.0000000000e-04 -7.6474483103e-22 0.0000000000e+00)	1.0000000000e-04
8.13              	(-1.0000000000e-04 3.5533745391e-21 0.0000000000e+00)	1.0000000000e-04
8.135             	(-1.0000000000e-04 7.5947431293e-22 0.0000000000e+00)	1.0000000000e-04
8.14              	(-1.0000000000e-04 1.2249546721e-21 0.0000000000e+00)	1.0000000000e-04
8.145             	(-1.0000000000e-04 -5.5651603435e-23 0.0000000000e+00)	1.0000000000e-04
8.15              	(-1.0000000000e-04 1.0651830257e-21 0.0000000000e+00)	1.0000000000e-04
8.155             	(-1.0000000000e-04 2.4231390658e-21 0.0000000000e+00)	1.0000000000e-04
8.16              	(-1.0000000000e-04 2.2799550801e-21 0.0000000000e+00)	1.0000000000e-04
8.165             	(-1.0000000000e-04 -4.8280891008e-22 0.0000000000e+00)	1.0000000000e-04
8.17              	(-1.0000000000e-04 3.4503826750e-22 0.0000000000e+00)	1.0000000000e-04
8.175             	(-1.0000000000e-04 5.7009752371e-22 0.0000000000e+00)	1.0000000000e-04
8.18              	(-1.0000000000e-04 1.5721307765e-21 0.0000000000e+00)	1.0000000000e-04
8.185             	(-1.0000000000e-04 -1.1829394760e-21 0.0000000000e+00)	1.0000000000e-04
8.19              	(-1.0000000000e-04 1.6789827654e-21 0.0000000000e+00)	1.0000000000e-04
8.195             	(-1.0000000000e-04 -1.9734323545e-21 0.0000000000e+00)	1.0000000000e-04
8.2               	(-1.0000000000e-04 5.2765923308e-21 0.0000000000e+00)	1.0000000000e-04
8.205             	(-1.0000000000e-04 -1.6529642210e-21 0.0000000000e+00)	1.0000000000e-04
8.21              	(-1.0000000000e-04 1.4071782008e-21 0.0000000000e+00)	1.0000000000e-04
8.215             	(-1.0000000000e-04 1.3780184691e-21 0.0000000000e+00)	1.0000000000e-04
8.22              	(-1.0000000000e-04 1.4033264780e-21 0.0000000000e+00)	1.0000000000e-04
8.225             	(-1.0000000000e-04 3.8686662243e-21 0.0000000000e+00)	1.0000000000e-04
8.23              	(-1.0000000000e-04 -4.3911639233e-24 0.0000000000e+00)	1.0000000000e-04
8.235             	(-1.0000000000e-04 3.6235447198e-21 0.0000000000e+00)	1.0000000000e-04
8.24              	(-1.0000000000e-04 -3.3494620168e-21 0.0000000000e+00)	1.0000000000e-04
8.245             	(-1.0000000000e-04 1.8814000315e-21 0.0000000000e+00)	1.0000000000e-04
8.25              	(-1.0000000000e-04 -2.8368366205e-21 0.0000000000e+00)	1.0000000000e-04
8.255             	(-1.0000000000e-04 6.2392605789e-22 0.0000000000e+00)	1.0000000000e-04
8.26              	(-1.0000000000e-04 2.4141110112e-21 0.0000000000e+00)	1.0000000000e-04
8.265             	(-1.0000000000e-04 -3.0855667158e-22 0.0000000000e+00)	1.0000000000e-04
8.27              	(-1.0000000000e-04 3.9774471384e-21 0.0000000000e+00)	1.0000000000e-04
8.275             	(-1.0000000000e-04 -2.0446720733e-21 0.0000000000e+00)	1.0000000000e-04
8.28              	(-1.0000000000e-04 1.4441483765e-21 0.0000000000e+00)	1.0000000000e-04
8.285             	(-1.0000000000e-04 -1.0372020540e-21 0.0000000000e+00)	1.0000000000e-04
8.29              	(-1.0000000000e-04 5.9186128827e-22 0.0000000000e+00)	1.0000000000e-04
8.295             	(-1.0000000000e-04 4.3628923368e-21 0.0000000000e+00)	1.0000000000e-04
8.3               	(-1.0000000000e-04 -3.2256918287e-22 0.0000000000e+00)	1.0000000000e-04
8.305             	(-1.0000000000e-04 -1.9456080568e-21 0.0000000000e+00)	1.0000000000e-04
8.31              	(-1.0000000000e-04 -2.9756230422e-22 0.0000000000e+00)	1.0000000000e-04
8.315             	(-1.0000000000e-04 2.3961232682e-22 0.0000000000e+00)	1.0000000000e-04
8.32              	(-1.0000000000e-04 9.2414320299e-22 0.0000000000e+00)	1.0000000000e-04
8.325             	(-1.0000000000e-04 -1.6347543232e-21 0.0000000000e+00)	1.0000000000e-04
8.33              	(-1.0000000000e-04 4.9260985709e-21 0.0000000000e+00)	1.0000000000e-04
8.335             	(-1.0000000000e-04 2.0266610012e-21 0.0000000000e+00)	1.0000000000e-04
8.34              	(-1.0000000000e-04 1.4382761780e-21 0.0000000000e+00)	1.0000000000e-04
8.345             	(-1.0000000000e-04 5.6984612664e-22 0.0000000000e+00)	1.0000000000e-04
8.35              	(-1.0000000000e-04 2.1164525115e-21 0.0000000000e+00)	1.0000000000e-04
8.355             	(-1.0000000000e-04 2.3541870882e-21 0.0000000000e+00)	1.0000000000e-04
8.36              	(-1.0000000000e-04 -2.9989337495e-21 0.0000000000e+00)	1.0000000000e-04
8.365             	(-1.0000000000e-04 -2.9463259983e-21 0.0000000000e+00)	1.0000000000e-04
8.37              	(-1.0000000000e-04 2.8773838650e-21 0.0000000000e+00)	1.0000000000e-04
8.375             	(-1.0000000000e-04 2.3197132582e-22 0.0000000000e+00)	1.0000000000e-04
8.38              	(-1.0000000000e-04 -2.3271827838e-22 0.0000000000e+00)	1.0000000000e-04
8.385             	(-1.0000000000e-04 3.2455468262e-21 0.0000000000e+00)	1.0000000000e-04
8.39              	(-1.0000000000e-04 -1.4911467828e-21 0.0000000000e+00)	1.0000000000e-04
8.395             	(-1.0000000000e-04 -8.2733569869e-22 0.0000000000e+00)	1.0000000000e-04
8.4               	(-1.0000000000e-04 4.6801758449e-21 0.0000000000e+00)	1.0000000000e-04
8.405             	(-1.0000000000e-04 5.9149211008e-21 0.0000000000e+00)	1.0000000000e-04
8.41              	(-1.0000000000e-04 2.6467411683e-21 0.0000000000e+00)	1.0000000000e-04
8.415             	(-1.0000000000e-04 3.3565609779e-21 0.0000000000e+00)	1.0000000000e-04
8.42              	(-1.0000000000e-04 -2.3335995388e-21 0.0000000000e+00)	1.0000000000e-04
8.425             	(-1.0000000000e-04 -3.8727272614e-22 0.0000000000e+00)	1.0000000000e-04
8.43              	(-1.0000000000e-04 1.7416456532e-21 0.0000000000e+00)	1.0000000000e-04
8.435             	(-1.0000000000e-04 2.1678034141e-21 0.0000000000e+00)	1.0000000000e-04
8.44              	(-1.0000000000e-04 1.6398346120e-21 0.0000000000e+00)	1.0000000000e-04
8.445             	(-1.0000000000e-04 2.2685638924e-21 0.0000000000e+00)	1.0000000000e-04
8.45              	(-1.0000000000e-04 3.4274776786e-22 0.0000000000e+00)	1.0000000000e-04
8.455             	(-1.0000000000e-04 4.3738811258e-21 0.0000000000e+00)	1.0000000000e-04
8.46              	(-1.0000000000e-04 7.6516241263e-21 0.0000000000e+00)	1.0000000000e-04
8.465             	(-1.0000000000e-04 5.1667452239e-21 0.0000000000e+00)	1.0000000000e-04
8.47              	(-1.0000000000e-04 1.7423084228e-21 0.0000000000e+00)	1.0000000000e-04
8.475             	(-1.0000000000e-04 -1.3570868272e-21 0.0000000000e+00)	1.0000000000e-04
8.48              	(-1.0000000000e-04 3.2175994109e-21 0.0000000000e+00)	1.0000000000e-04
8.485             	(-1.0000000000e-04 4.2123039277e-23 0.0000000000e+00)	1.0000000000e-04
8.49              	(-1.0000000000e-04 2.9432419419e-21 0.0000000000e+00)	1.0000000000e-04
8.495             	(-1.0000000000e-04 2.5092111793e-21 0.0000000000e+00)	1.0000000000e-04
8.5               	(-1.0000000000e-04 -1.8465485263e-21 0.0000000000e+00)	1.0000000000e-04
8.505             	(-1.0000000000e-04 -2.7931150119e-21 0.0000000000e+00)	1.0000000000e-04
8.51              	(-1.0000000000e-04 4.5787978382e-21 0.0000000000e+00)	1.0000000000e-04
8.515             	(-1.0000000000e-04 -1.5109115372e-21 0.0000000000e+00)	1.0000000000e-04
8.52              	(-1.0000000000e-04 9.5952533375e-22 0.0000000000e+00)	1.0000000000e-04
8.525             	(-1.0000000000e-04 1.1823919552e-22 0.0000000000e+00)	1.0000000000e-04
8.53              	(-1.0000000000e-04 5.7955796375e-21 0.0000000000e+00)	1.0000000000e-04
8.535             	(-1.0000000000e-04 4.4255183355e-21 0.0000000000e+00)	1.0000000000e-04
8.54              	(-1.0000000000e-04 1.5538152419e-21 0.0000000000e+00)	1.0000000000e-04
8.545             	(-1.0000000000e-04 -3.3803946960e-22 0.0000000000e+00)	1.0000000000e-04
8.55              	(-1.0000000000e-04 2.6075781162e-21 0.0000000000e+00)	1.0000000000e-04
8.555             	(-1.0000000000e-04 3.1113399081e-21 0.0000000000e+00)	1.0000000000e-04
8.56              	(-1.0000000000e-04 2.3502550425e-21 0.0000000000e+00)	1.0000000000e-04
8.565             	(-1.0000000000e-04 3.1059819154e-21 0.0000000000e+00)	1.0000000000e-04
8.57              	(-1.0000000000e-04 2.2889764665e-21 0.0000000000e+00)	1.0000000000e-04
8.575             	(-1.0000000000e-04 2.1371481356e-21 0.0000000000e+00)	1.0000000000e-04
8.58              	(-1.0000000000e-04 3.0804790744e-21 0.0000000000e+00)	1.0000000000e-04
8.585             	(-1.0000000000e-04 4.4770168172e-21 0.0000000000e+00)	1.0000000000e-04
8.59              	(-1.0000000000e-04 4.3435504935e-21 0.0000000000e+00)	1.0000000000e-04
8.595             	(-1.0000000000e-04 4.4026653808e-21 0.0000000000e+00)	1.0000000000e-04
8.6               	(-1.0000000000e-04 3.9137281749e-22 0.0000000000e+00)	1.0000000000e-04
8.605             	(-1.0000000000e-04 3.7133305549e-22 0.0000000000e+00)	1.0000000000e-04
8.61              	(-1.0000000000e-04 1.4312878079e-22 0.0000000000e+00)	1.0000000000e-04
8.615             	(-1.0000000000e-04 4.9748344593e-21 0.0000000000e+00)	1.0000000000e-04
8.62              	(-1.0000000000e-04 2.9955270333e-21 0.0000000000e+00)	1.0000000000e-04
8.625             	(-1.0000000000e-04 8.5378691264e-21 0.0000000000e+00)	1.0000000000e-04
8.63              	(-1.0000000000e-04 5.2806615377e-21 0.0000000000e+00)	1.0000000000e-04
8.635             	(-1.0000000000e-04 1.5916057959e-21 0.0000000000e+00)	1.0000000000e-04
8.64              	(-1.0000000000e-04 1.4800690968e-21 0.0000000000e+00)	1.0000000000e-04
8.645             	(-1.0000000000e-04 2.4597426552e-21 0.0000000000e+00)	1.0000000000e-04
8.65              	(-1.0000000000e-04 3.1613837005e-21 0.0000000000e+00)	1.0000000000e-04
8.655             	(-1.0000000000e-04 1.5760729940e-21 0.0000000000e+00)	1.0000000000e-04
8.66              	(-1.0000000000e-04 3.3410582388e-21 0.0000000000e+00)	1.0000000000e-04
8.665             	(-1.0000000000e-04 3.1040471444e-21 0.0000000000e+00)	1.0000000000e-04
8.67              	(-1.0000000000e-04 1.5604399666e-21 0.0000000000e+00)	1.0000000000e-04
8.675             	(-1.0000000000e-04 3.1617166517e-21 0.0000000000e+00)	1.0000000000e-04
8.68              	(-1.0000000000e-04 4.3295704444e-21 0.0000000000e+00)	1.0000000000e-04
8.685             	(-1.0000000000e-04 3.6667573633e-21 0.0000000000e+00)	1.0000000000e-04
8.69              	(-1.0000000000e-04 5.0936713796e-21 0.0000000000e+00)	1.0000000000e-04
8.695             	(-1.0000000000e-04 2.0692109676e-21 0.0000000000e+00)	1.0000000000e-04
8.7               	(-1.0000000000e-04 4.6303010259e-21 0.0000000000e+00)	1.0000000000e-04
8.705             	(-1.0000000000e-04 2.7992807305e-21 0.0000000000e+00)	1.0000000000e-04
8.71              	(-1.0000000000e-04 7.4180283598e-21 0.0000000000e+00)	1.0000000000e-04
8.715             	(-1.0000000000e-04 4.2834885327e-21 0.0000000000e+00)	1.0000000000e-04
8.72              	(-1.0000000000e-04 7.2048506916e-21 0.0000000000e+00)	1.0000000000e-04
